Algoritmo,Base,Repeticao,D,Dp,Dn,Atributos,I,Tempo,Testes,Seed,WRAcc,size,TP,FP,SUPP,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
Aleatorio3M,christensen-pn-width-4,4,217,113,104,1413,5555,18.064,3000000,124987441,0.008416828,2.68,9.7,6.3,1,3.908403198,NaN,NaN,NaN,0.079440095,50,Infinity,NaN,0.073732719,NaN,0.044700461,0.085840708,0.060576923
Aleatorio3M,christensen-pn-width-4,5,217,113,104,1413,5555,18.051,3000000,123979721,0.003735055,2.34,12.6,10.98,1,3.307404147,NaN,NaN,NaN,0.075420354,50,Infinity,NaN,0.108663594,NaN,0.058064516,0.111504425,0.105576923
Aleatorio3M,christensen-pn-width-4,6,217,113,104,1413,5555,17.955,3000000,119777719,0.006937077,2.36,10.16,6.66,1,4.171803692,NaN,NaN,NaN,0.06806501,50,Infinity,NaN,0.077511521,NaN,0.046820276,0.089911504,0.064038462
Aleatorio3M,christensen-pn-width-4,7,217,113,104,1413,5555,17.332,3000000,117705823,0.201290323,2.24,91.14,0,1,91.14,147.8394947,0,1.920353982,0.806548673,50,Infinity,Infinity,0.42,1,0.42,0.806548673,0
Aleatorio3M,christensen-pn-width-4,8,217,113,104,1413,5555,17.207,3000000,112131119,0.177614305,2.24,80.42,0,1,80.42,121.4084873,0,1.920353982,0.711681416,50,Infinity,Infinity,0.370599078,1,0.370599078,0.711681416,0
Aleatorio3M,christensen-pn-width-4,9,217,113,104,1413,5555,17.753,3000000,108626351,-0.002931895,2.66,8.56,9.96,1,2.983948057,NaN,NaN,NaN,0.088699796,50,Infinity,NaN,0.085345622,NaN,0.039447005,0.075752212,0.095769231
Aleatorio3M,christensen-pn-width-4,10,217,113,104,1413,5555,17.035,3000000,107980007,0.187191913,2.16,84.8,0.04,1,82.61,134.6737382,4.44E-18,1.919658817,0.750057862,50,Infinity,Infinity,0.390967742,0.999638002,0.39078341,0.750442478,3.85E-04
Aleatorio3M,christensen-pn-width-8,1,217,113,104,1413,10425,17.207,3000000,179424673,0.131675763,1.9,59.62,0,1,59.62,78.11255218,1.07E-14,1.920353982,0.527610619,50,Infinity,Infinity,0.274746544,1,0.274746544,0.527610619,0
Aleatorio3M,christensen-pn-width-8,2,217,113,104,1413,10425,16.411,3000000,125164703,0.122660919,1.9,55.56,0.02,1,54.59,71.61523741,1.95E-13,1.919962073,0.491489108,50,Infinity,Infinity,0.256129032,0.999795918,0.256036866,0.491681416,1.92E-04
Aleatorio3M,christensen-pn-width-8,3,217,113,104,1413,10425,16.365,3000000,132011827,0.132864576,1.94,60.18,0.02,1,59.09,78.81101321,5.57E-15,1.920004827,0.532374064,50,Infinity,Infinity,0.277419355,0.999818182,0.277327189,0.532566372,1.92E-04
Aleatorio3M,christensen-pn-width-8,4,217,113,104,1413,10425,16.224,3000000,124987441,0.130122109,1.98,58.96,0.04,1,56.89,76.66416311,5.21E-15,1.919618498,0.521385296,50,Infinity,Infinity,0.271889401,0.999617006,0.271705069,0.521769912,3.85E-04
Aleatorio3M,christensen-pn-width-8,5,217,113,104,1413,10425,16.224,3000000,123979721,0.129290492,1.88,58.54,0,1,58.54,75.26703976,9.52E-15,1.920353982,0.518053097,50,Infinity,Infinity,0.269769585,1,0.269769585,0.518053097,0
Aleatorio3M,christensen-pn-width-8,6,217,113,104,1413,10425,16.114,3000000,119777719,0.132157829,1.98,59.86,0.02,1,58.75,77.82479206,2.67E-15,1.920011062,0.529542206,50,Infinity,Infinity,0.2759447,0.999821429,0.275852535,0.529734513,1.92E-04
Aleatorio3M,christensen-pn-width-8,7,217,113,104,1413,10425,16.006,3000000,117705823,0.126507677,1.94,57.28,0,1,57.28,73.11813481,1.23E-14,1.920353982,0.506902655,50,Infinity,Infinity,0.263963134,1,0.263963134,0.506902655,0
Aleatorio3M,christensen-pn-width-8,8,217,113,104,1413,10425,16.037,3000000,112131119,0.133045085,2.02,60.24,0,1,60.24,77.97885586,2.01E-15,1.920353982,0.533097345,50,Infinity,Infinity,0.277603687,1,0.277603687,0.533097345,0
Aleatorio3M,christensen-pn-width-8,9,217,113,104,1413,10425,16.021,3000000,108626351,0.126949394,1.92,57.48,0,1,57.48,73.52726464,2.34E-14,1.920353982,0.508672566,50,Infinity,Infinity,0.264884793,1,0.264884793,0.508672566,0
Aleatorio3M,christensen-pn-width-8,10,217,113,104,1413,10425,16.645,3000000,107980007,0.129503706,1.96,58.68,0.04,1,56.7,77.13100474,5.07E-14,1.91958461,0.51890742,50,Infinity,Infinity,0.270599078,0.999599359,0.270414747,0.519292035,3.85E-04
Aleatorio3M,golub-pn-freq-2,1,72,47,25,7129,14258,12.511,3000000,179424673,0.13599537,1.78,28.2,0,1,28.2,25.35982697,3.37E-06,1.531914894,0.6,50,Infinity,Infinity,0.391666667,1,0.391666667,0.6,0
Aleatorio3M,golub-pn-freq-2,2,72,47,25,7129,14258,14.586,3000000,125164703,0.134066358,1.78,27.8,0,1,27.8,24.80540083,3.94E-06,1.531914894,0.591489362,50,Infinity,Infinity,0.386111111,1,0.386111111,0.591489362,0
Aleatorio3M,golub-pn-freq-2,3,72,47,25,7129,14258,13.651,3000000,132011827,0.134645062,1.78,27.92,0,1,27.92,24.96647026,3.77E-06,1.531914894,0.594042553,50,Infinity,Infinity,0.387777778,1,0.387777778,0.594042553,0
Aleatorio3M,golub-pn-freq-2,4,72,47,25,7129,14258,13.868,3000000,124987441,0.13599537,1.78,28.2,0,1,28.2,25.35563097,3.23E-06,1.531914894,0.6,50,Infinity,Infinity,0.391666667,1,0.391666667,0.6,0
Aleatorio3M,golub-pn-freq-2,5,72,47,25,7129,14258,14.742,3000000,123979721,0.13435571,1.78,27.86,0,1,27.86,24.88313672,3.77E-06,1.531914894,0.592765957,50,Infinity,Infinity,0.386944444,1,0.386944444,0.592765957,0
Aleatorio3M,golub-pn-freq-2,6,72,47,25,7129,14258,14.087,3000000,119777719,0.134548611,1.78,27.9,0,1,27.9,24.946876,3.96E-06,1.531914894,0.593617021,50,Infinity,Infinity,0.3875,1,0.3875,0.593617021,0
Aleatorio3M,golub-pn-freq-2,7,72,47,25,7129,14258,13.869,3000000,117705823,0.135320216,1.78,28.06,0,1,28.06,25.14509919,3.31E-06,1.531914894,0.597021277,50,Infinity,Infinity,0.389722222,1,0.389722222,0.597021277,0
Aleatorio3M,golub-pn-freq-2,8,72,47,25,7129,14258,13.572,3000000,112131119,0.134934414,1.78,27.98,0,1,27.98,25.06096506,3.89E-06,1.531914894,0.595319149,50,Infinity,Infinity,0.388611111,1,0.388611111,0.595319149,0
Aleatorio3M,golub-pn-freq-2,9,72,47,25,7129,14258,14.024,3000000,108626351,0.134934414,1.78,27.98,0,1,27.98,25.06291373,4.01E-06,1.531914894,0.595319149,50,Infinity,Infinity,0.388611111,1,0.388611111,0.595319149,0
Aleatorio3M,golub-pn-freq-2,10,72,47,25,7129,14258,12.761,3000000,107980007,0.133487654,1.78,27.68,0,1,27.68,24.65539788,4.52E-06,1.531914894,0.58893617,50,Infinity,Infinity,0.384444444,1,0.384444444,0.58893617,0
Aleatorio3M,golub-pn-freq-4,1,72,47,25,7129,28516,12.543,3000000,179424673,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,2,72,47,25,7129,28516,11.856,3000000,125164703,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,3,72,47,25,7129,28516,12.137,3000000,132011827,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,4,72,47,25,7129,28516,10.951,3000000,124987441,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,5,72,47,25,7129,28516,12.745,3000000,123979721,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,6,72,47,25,7129,28516,11.918,3000000,119777719,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,7,72,47,25,7129,28516,11.872,3000000,117705823,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,8,72,47,25,7129,28516,11.185,3000000,112131119,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,9,72,47,25,7129,28516,11.31,3000000,108626351,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-4,10,72,47,25,7129,28516,12.761,3000000,107980007,0.086998457,1,18.04,0,1,18.04,12.80523732,3.48E-04,1.531914894,0.383829787,50,Infinity,Infinity,0.250555556,1,0.250555556,0.383829787,0
Aleatorio3M,golub-pn-freq-8,1,72,47,25,7129,57032,10.577,3000000,179424673,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,2,72,47,25,7129,57032,10.499,3000000,125164703,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,3,72,47,25,7129,57032,10.811,3000000,132011827,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,4,72,47,25,7129,57032,11.497,3000000,124987441,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,5,72,47,25,7129,57032,10.764,3000000,123979721,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,6,72,47,25,7129,57032,10.561,3000000,119777719,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,7,72,47,25,7129,57032,10.545,3000000,117705823,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,8,72,47,25,7129,57032,10.749,3000000,112131119,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,9,72,47,25,7129,57032,11.497,3000000,108626351,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-freq-8,10,72,47,25,7129,57032,10.826,3000000,107980007,0.048611111,1,10.08,0,1,10.08,6.235403985,0.012593457,1.531914894,0.214468085,50,Infinity,Infinity,0.14,1,0.14,0.214468085,0
Aleatorio3M,golub-pn-width-2,1,72,47,25,7129,14258,12.48,3000000,179424673,0.102719907,2.64,21.3,0,1,21.3,16.1996693,9.27E-05,1.531914894,0.453191489,50,Infinity,Infinity,0.295833333,1,0.295833333,0.453191489,0
Aleatorio3M,golub-pn-width-2,2,72,47,25,7129,14258,12.917,3000000,125164703,0.102816358,2.72,21.32,0,1,21.32,16.16180373,7.95E-05,1.531914894,0.453617021,50,Infinity,Infinity,0.296111111,1,0.296111111,0.453617021,0
Aleatorio3M,golub-pn-width-2,3,72,47,25,7129,14258,13.728,3000000,132011827,0.100887346,2.66,20.92,0,1,20.92,15.73785205,1.02E-04,1.531914894,0.445106383,50,Infinity,Infinity,0.290555556,1,0.290555556,0.445106383,0
Aleatorio3M,golub-pn-width-2,4,72,47,25,7129,14258,12.839,3000000,124987441,0.099151235,2.66,20.56,0,1,20.56,15.35745968,1.16E-04,1.531914894,0.437446809,50,Infinity,Infinity,0.285555556,1,0.285555556,0.437446809,0
Aleatorio3M,golub-pn-width-2,5,72,47,25,7129,14258,12.714,3000000,123979721,0.09992284,2.72,20.72,0,1,20.72,15.51673336,1.05E-04,1.531914894,0.440851064,50,Infinity,Infinity,0.287777778,1,0.287777778,0.440851064,0
Aleatorio3M,golub-pn-width-2,6,72,47,25,7129,14258,12.48,3000000,119777719,0.105131173,2.48,21.8,0,1,21.8,16.69491947,6.42E-05,1.531914894,0.463829787,50,Infinity,Infinity,0.302777778,1,0.302777778,0.463829787,0
Aleatorio3M,golub-pn-width-2,7,72,47,25,7129,14258,12.964,3000000,117705823,0.102623457,2.72,21.28,0,1,21.28,16.16685103,9.30E-05,1.531914894,0.452765957,50,Infinity,Infinity,0.295555556,1,0.295555556,0.452765957,0
Aleatorio3M,golub-pn-width-2,8,72,47,25,7129,14258,13.696,3000000,112131119,0.100115741,2.58,20.76,0,1,20.76,15.58505014,1.14E-04,1.531914894,0.441702128,50,Infinity,Infinity,0.288333333,1,0.288333333,0.441702128,0
Aleatorio3M,golub-pn-width-2,9,72,47,25,7129,14258,12.808,3000000,108626351,0.100597994,2.58,20.86,0,1,20.86,15.70878546,1.08E-04,1.531914894,0.443829787,50,Infinity,Infinity,0.289722222,1,0.289722222,0.443829787,0
Aleatorio3M,golub-pn-width-2,10,72,47,25,7129,14258,12.526,3000000,107980007,0.104938272,2.72,21.76,0,1,21.76,16.68269312,7.32E-05,1.531914894,0.462978723,50,Infinity,Infinity,0.302222222,1,0.302222222,0.462978723,0
Aleatorio3M,golub-pn-width-4,1,72,47,25,7129,28129,11.497,3000000,179424673,0.098186728,2,20.36,0,1,20.36,15.18790879,1.57E-04,1.531914894,0.433191489,50,Infinity,Infinity,0.282777778,1,0.282777778,0.433191489,0
Aleatorio3M,golub-pn-width-4,2,72,47,25,7129,28129,12.574,3000000,125164703,0.096739969,1.96,20.06,0,1,20.06,14.86390352,1.79E-04,1.531914894,0.426808511,50,Infinity,Infinity,0.278611111,1,0.278611111,0.426808511,0
Aleatorio3M,golub-pn-width-4,3,72,47,25,7129,28129,11.622,3000000,132011827,0.097222222,1.88,20.16,0,1,20.16,14.99622392,1.88E-04,1.531914894,0.42893617,50,Infinity,Infinity,0.28,1,0.28,0.42893617,0
Aleatorio3M,golub-pn-width-4,4,72,47,25,7129,28129,11.497,3000000,124987441,0.100115741,1.92,20.76,0,1,20.76,15.73903379,1.80E-04,1.531914894,0.441702128,50,Infinity,Infinity,0.288333333,1,0.288333333,0.441702128,0
Aleatorio3M,golub-pn-width-4,5,72,47,25,7129,28129,11.45,3000000,123979721,0.098680556,2.04,20.5,0.02,1,20.1,15.45183273,1.45E-04,1.531167618,0.435370213,50,Infinity,Infinity,0.285,0.999512195,0.284722222,0.436170213,8.00E-04
Aleatorio3M,golub-pn-width-4,6,72,47,25,7129,28129,11.685,3000000,119777719,0.097511574,1.94,20.22,0,1,20.22,15.04745845,1.69E-04,1.531914894,0.430212766,50,Infinity,Infinity,0.280833333,1,0.280833333,0.430212766,0
Aleatorio3M,golub-pn-width-4,7,72,47,25,7129,28129,12.449,3000000,117705823,0.097426698,1.92,20.24,0.02,1,19.88,15.14778285,2.10E-04,1.531086832,0.429838298,50,Infinity,Infinity,0.281388889,0.999459459,0.281111111,0.430638298,8.00E-04
Aleatorio3M,golub-pn-width-4,8,72,47,25,7129,28129,11.684,3000000,112131119,0.098572531,1.98,20.44,0,1,20.44,15.31891128,1.71E-04,1.531914894,0.434893617,50,Infinity,Infinity,0.283888889,1,0.283888889,0.434893617,0
Aleatorio3M,golub-pn-width-4,9,72,47,25,7129,28129,11.419,3000000,108626351,0.102164352,2,21.26,0.04,1,20.43,16.63998755,1.65E-04,1.530471293,0.450740426,50,Infinity,Infinity,0.295833333,0.99905765,0.295277778,0.452340426,0.0016
Aleatorio3M,golub-pn-width-4,10,72,47,25,7129,28129,11.357,3000000,107980007,0.094533179,1.96,19.64,0.02,1,19.28,14.50431556,2.41E-04,1.531086832,0.41707234,50,Infinity,Infinity,0.273055556,0.999459459,0.272777778,0.41787234,8.00E-04
Aleatorio3M,golub-pn-width-8,1,72,47,25,7129,52989,11.669,3000000,179424673,0.09191358,1.38,19.36,0.16,1,16.69,14.75214015,8.51E-04,1.524673709,0.405514894,50,Infinity,Infinity,0.271111111,0.995273116,0.268888889,0.411914894,0.0064
Aleatorio3M,golub-pn-width-8,2,72,47,25,7129,52989,10.873,3000000,125164703,0.087345679,1.36,18.3,0.1,1,16.55,13.75058573,9.78E-04,1.527580866,0.385361702,50,Infinity,Infinity,0.255555556,0.997170843,0.254166667,0.389361702,0.004
Aleatorio3M,golub-pn-width-8,3,72,47,25,7129,52989,10.67,3000000,132011827,0.087249228,1.36,18.28,0.1,1,16.53,13.73445457,0.001000723,1.527580866,0.38493617,50,Infinity,Infinity,0.255277778,0.997170843,0.253888889,0.38893617,0.004
Aleatorio3M,golub-pn-width-8,4,72,47,25,7129,52989,10.452,3000000,124987441,0.086585648,1.2,18.18,0.12,1,16.12,13.67577021,0.001222623,1.526623419,0.382008511,50,Infinity,Infinity,0.254166667,0.996545843,0.2525,0.386808511,0.0048
Aleatorio3M,golub-pn-width-8,5,72,47,25,7129,52989,10.827,3000000,123979721,0.088213735,1.36,18.48,0.1,1,16.73,13.93067885,9.67E-04,1.527580866,0.389191489,50,Infinity,Infinity,0.258055556,0.997170843,0.256666667,0.393191489,0.004
Aleatorio3M,golub-pn-width-8,6,72,47,25,7129,52989,9.594,3000000,119777719,0.088503086,1.32,18.54,0.1,1,16.79,13.98481882,9.53E-04,1.527580866,0.390468085,50,Infinity,Infinity,0.258888889,0.997170843,0.2575,0.394468085,0.004
Aleatorio3M,golub-pn-width-8,7,72,47,25,7129,52989,11.482,3000000,117705823,0.09216821,1.42,19.3,0.1,1,17.55,14.74465809,7.60E-04,1.527580866,0.406638298,50,Infinity,Infinity,0.269444444,0.997170843,0.268055556,0.410638298,0.004
Aleatorio3M,golub-pn-width-8,8,72,47,25,7129,52989,10.674,3000000,112131119,0.089864969,1.36,18.86,0.12,1,16.82,14.34050725,9.45E-04,1.52655959,0.396476596,50,Infinity,Infinity,0.263611111,0.996504177,0.261944444,0.401276596,0.0048
Aleatorio3M,golub-pn-width-8,9,72,47,25,7129,52989,10.592,3000000,108626351,0.08908179,1.34,18.66,0.1,1,16.91,14.12925232,9.51E-04,1.527580866,0.393021277,50,Infinity,Infinity,0.260555556,0.997170843,0.259166667,0.397021277,0.004
Aleatorio3M,golub-pn-width-8,10,72,47,25,7129,52989,10.39,3000000,107980007,0.088503086,1.4,18.54,0.1,1,16.79,13.96977383,8.76E-04,1.527580866,0.390468085,50,Infinity,Infinity,0.258888889,0.997170843,0.2575,0.394468085,0.004
Aleatorio3M,gordon-pn-freq-2,1,181,150,31,12533,25066,33.165,3000000,179424673,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,2,181,150,31,12533,25066,31.98,3000000,125164703,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,3,181,150,31,12533,25066,32.558,3000000,132011827,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,4,181,150,31,12533,25066,32.994,3000000,124987441,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,5,181,150,31,12533,25066,33.134,3000000,123979721,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,6,181,150,31,12533,25066,32.558,3000000,119777719,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,7,181,150,31,12533,25066,33.961,3000000,117705823,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,8,181,150,31,12533,25066,34.008,3000000,112131119,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,9,181,150,31,12533,25066,33.259,3000000,108626351,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-2,10,181,150,31,12533,25066,32.885,3000000,107980007,0.085654284,1,90.52,0,1,90.52,37.42622728,9.77E-10,1.206666667,0.603466667,50,Infinity,Infinity,0.500110497,1,0.500110497,0.603466667,0
Aleatorio3M,gordon-pn-freq-4,1,181,150,31,12533,50132,26.084,3000000,179424673,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,2,181,150,31,12533,50132,25.802,3000000,125164703,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,3,181,150,31,12533,50132,27.394,3000000,132011827,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,4,181,150,31,12533,50132,27.581,3000000,124987441,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,5,181,150,31,12533,50132,26.27,3000000,123979721,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,6,181,150,31,12533,50132,26.333,3000000,119777719,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,7,181,150,31,12533,50132,26.395,3000000,117705823,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,8,181,150,31,12533,50132,26.692,3000000,112131119,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,9,181,150,31,12533,50132,26.832,3000000,108626351,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-4,10,181,150,31,12533,50132,26.13,3000000,107980007,0.043716614,1,46.2,0,1,46.2,12.82094256,3.44E-04,1.206666667,0.308,50,Infinity,Infinity,0.255248619,1,0.255248619,0.308,0
Aleatorio3M,gordon-pn-freq-8,1,181,150,31,12533,100264,24.289,3000000,179424673,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,2,181,150,31,12533,100264,23.666,3000000,125164703,0.023088428,1,24.4,0,1,24.4,5.828935864,0.015827125,1.206666667,0.162666667,50,Infinity,Infinity,0.13480663,1,0.13480663,0.162666667,0
Aleatorio3M,gordon-pn-freq-8,3,181,150,31,12533,100264,23.759,3000000,132011827,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,4,181,150,31,12533,100264,23.587,3000000,124987441,0.023107353,1,24.42,0,0.993333333,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,5,181,150,31,12533,100264,22.511,3000000,123979721,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,6,181,150,31,12533,100264,23.431,3000000,119777719,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,7,181,150,31,12533,100264,24.103,3000000,117705823,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,8,181,150,31,12533,100264,22.822,3000000,112131119,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,9,181,150,31,12533,100264,22.995,3000000,108626351,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-freq-8,10,181,150,31,12533,100264,23.01,3000000,107980007,0.023107353,1,24.42,0,1,24.42,5.834464695,0.015778315,1.206666667,0.1628,50,Infinity,Infinity,0.134917127,1,0.134917127,0.1628,0
Aleatorio3M,gordon-pn-width-2,1,181,150,31,12533,25355,27.3,3000000,179424673,0.074204695,2.92,78.42,0,1,78.42,29.21402498,5.55E-07,1.206666667,0.5228,50,Infinity,Infinity,0.433259669,1,0.433259669,0.5228,0
Aleatorio3M,gordon-pn-width-2,2,181,150,31,12533,25355,29.531,3000000,125164703,0.073466622,3.04,77.64,0,1,77.64,28.97027255,8.68E-07,1.206666667,0.5176,50,Infinity,Infinity,0.428950276,1,0.428950276,0.5176,0
